hotel,is_canceled,lead_time,arrival_date_year,arrival_date_month,arrival_date_week_number,arrival_date_day_of_month,stays_in_weekend_nights,stays_in_week_nights,adults,children,babies,meal,country,market_segment,distribution_channel,is_repeated_guest,previous_cancellations,previous_bookings_not_canceled,reserved_room_type,assigned_room_type,booking_changes,deposit_type,agent,company,days_in_waiting_list,customer_type,adr,required_car_parking_spaces,total_of_special_requests,reservation_status,reservation_status_date,agent_campany,total_guests,total_nights,estimated_revenue,is_family
City Hotel,1,139,2016,October,41,4,0,5,1,0,0,BB,CHN,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient,102.06,0,0,Canceled,2016-05-30,Agent,1,5,510.3,0
City Hotel,1,168,2016,October,41,4,0,4,2,0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,83.0,,0,Transient,96.8,0,0,Canceled,2016-04-19,Agent,2,4,387.2,0
City Hotel,1,28,2016,October,41,4,0,5,2,0,0,BB,BEL,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9.0,,0,Transient,160.3,0,2,Canceled,2016-09-26,Agent,2,5,801.5,0
City Hotel,1,5,2016,October,41,4,0,5,1,0,0,BB,PRT,Corporate,Corporate,0,0,0,A,A,1,No Deposit,,331.0,0,Transient,131.0,0,0,No-Show,2016-10-04,Company,1,5,655.0,0
City Hotel,1,349,2016,October,41,4,1,5,1,0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,58.0,,162,Transient-Party,80.0,0,0,Canceled,2016-09-02,Agent,1,6,480.0,0
City Hotel,1,349,2016,October,41,4,1,5,2,0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,58.0,,162,Transient-Party,90.0,0,0,Canceled,2016-09-02,Agent,2,6,540.0,0
City Hotel,1,5,2016,October,41,4,0,5,3,0,0,BB,PRT,Online TA,TA/TO,0,0,0,G,G,0,No Deposit,7.0,,0,Transient,229.46,0,0,Canceled,2016-09-30,Agent,3,5,1147.3,0
City Hotel,1,7,2016,October,41,4,0,5,1,0,0,SC,LTU,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient,140.0,0,2,Canceled,2016-09-27,Agent,1,5,700.0,0
City Hotel,1,238,2016,October,41,4,2,5,2,0,0,BB,BEL,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9.0,,0,Transient,132.6,0,1,Canceled,2016-07-26,Agent,2,7,928.1999999999999,0
City Hotel,1,56,2016,October,41,5,0,1,2,0,0,SC,CHN,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient,97.2,0,0,Canceled,2016-09-06,Agent,2,1,97.2,0
City Hotel,1,40,2016,October,41,5,0,1,2,0,0,BB,CHN,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9.0,,0,Transient,125.55,0,0,Canceled,2016-08-27,Agent,2,1,125.55,0
City Hotel,1,48,2016,October,41,5,0,2,2,0,0,BB,PRT,Groups,TA/TO,0,0,0,A,A,0,Non Refund,3.0,,0,Transient,120.0,0,0,Canceled,2016-09-06,Agent,2,2,240.0,0
City Hotel,1,40,2016,October,41,5,0,2,2,0,0,BB,AUT,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9.0,,0,Transient,139.5,0,0,Canceled,2016-08-29,Agent,2,2,279.0,0
City Hotel,1,44,2016,October,41,5,0,2,2,0,0,BB,CHN,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9.0,,0,Transient,125.55,0,1,Canceled,2016-09-15,Agent,2,2,251.1,0
City Hotel,1,0,2016,October,41,5,0,2,2,0,0,BB,PRT,Direct,Direct,0,0,0,A,A,0,No Deposit,,,0,Transient,89.0,0,0,Canceled,2016-10-05,Direct,2,2,178.0,0
City Hotel,1,167,2016,October,41,5,0,2,1,0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,83.0,,0,Transient,78.2,0,0,Canceled,2016-04-25,Agent,1,2,156.4,0
City Hotel,1,53,2016,October,41,5,0,2,1,0,0,BB,AUT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient,113.4,0,2,Canceled,2016-08-25,Agent,1,2,226.8,0
City Hotel,1,2,2016,October,41,5,0,2,3,0,0,BB,FRA,Online TA,TA/TO,0,0,0,E,E,0,No Deposit,,,0,Transient,225.0,0,3,Canceled,2016-10-03,Direct,3,2,450.0,0
City Hotel,1,33,2016,October,41,5,0,2,2,2,0,BB,ISR,Online TA,TA/TO,0,0,0,F,F,0,No Deposit,9.0,,0,Transient,216.0,0,0,No-Show,2016-10-05,Agent,4,2,432.0,1
City Hotel,1,51,2016,October,41,5,0,2,2,0,0,SC,ITA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient,108.0,0,1,Canceled,2016-08-23,Agent,2,2,216.0,0
City Hotel,1,218,2016,October,41,5,0,3,2,0,0,BB,FRA,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,8.0,,0,Transient,122.4,0,1,Canceled,2016-08-19,Agent,2,3,367.20000000000005,0
City Hotel,1,142,2016,October,41,5,0,3,2,0,0,SC,GBR,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient,108.0,0,0,Canceled,2016-07-25,Agent,2,3,324.0,0
City Hotel,1,30,2016,October,41,5,0,3,2,0,0,BB,JPN,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9.0,,0,Transient,157.5,0,0,Canceled,2016-09-05,Agent,2,3,472.5,0
City Hotel,1,43,2016,October,41,5,0,3,2,2,0,BB,CHN,Online TA,TA/TO,0,0,0,F,F,0,No Deposit,9.0,,0,Transient,178.2,0,0,Canceled,2016-09-29,Agent,4,3,534.5999999999999,1
City Hotel,1,209,2016,October,41,5,0,3,2,0,0,SC,GBR,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient,98.1,0,1,Canceled,2016-09-29,Agent,2,3,294.29999999999995,0
City Hotel,1,259,2016,October,41,5,0,4,2,0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,Non Refund,22.0,,0,Transient,89.0,0,0,Canceled,2016-02-01,Agent,2,4,356.0,0
City Hotel,1,136,2016,October,41,5,0,4,2,0,0,BB,DEU,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient,118.8,0,0,Canceled,2016-05-22,Agent,2,4,475.2,0
City Hotel,1,33,2016,October,41,5,0,4,1,0,0,BB,DEU,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9.0,,0,Transient,157.5,0,1,Canceled,2016-09-06,Agent,1,4,630.0,0
City Hotel,1,275,2016,October,41,5,1,4,2,0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,Non Refund,44.0,,0,Transient,90.0,0,0,Canceled,2016-06-20,Agent,2,5,450.0,0
City Hotel,1,191,2016,October,41,5,1,4,2,0,0,SC,POL,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient,98.1,0,0,Canceled,2016-03-31,Agent,2,5,490.5,0
City Hotel,1,136,2016,October,41,5,0,4,2,0,0,BB,DEU,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient,118.8,0,0,Canceled,2016-05-25,Agent,2,4,475.2,0
City Hotel,1,144,2016,October,41,5,2,5,3,0,0,BB,BRA,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9.0,,0,Transient,151.2,0,0,Canceled,2016-05-23,Agent,3,7,1058.3999999999999,0
City Hotel,1,8,2016,October,41,6,0,1,1,0,0,BB,PRT,Corporate,Corporate,0,0,0,E,E,0,No Deposit,,93.0,0,Transient,170.63,0,0,Canceled,2016-10-03,Company,1,1,170.63,0
City Hotel,1,454,2016,October,41,6,0,1,1,0,0,BB,PRT,Groups,TA/TO,0,0,0,A,A,0,Non Refund,1.0,,0,Transient,59.0,0,0,Canceled,2015-10-21,Agent,1,1,59.0,0
City Hotel,1,30,2016,October,41,6,0,1,2,0,0,SC,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,7.0,,0,Transient,97.02,0,0,Canceled,2016-09-06,Agent,2,1,97.02,0
City Hotel,1,15,2016,October,41,6,0,1,1,0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient,145.0,0,0,Canceled,2016-09-21,Agent,1,1,145.0,0
City Hotel,1,454,2016,October,41,6,0,2,2,0,0,BB,PRT,Groups,TA/TO,0,0,0,A,A,0,Non Refund,1.0,,0,Transient,62.0,0,0,Canceled,2015-10-21,Agent,2,2,124.0,0
City Hotel,1,51,2016,October,41,6,0,1,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,89.0,,0,Transient,95.04,0,0,Canceled,2016-10-02,Agent,2,1,95.04,0
City Hotel,1,102,2016,October,41,6,0,1,2,0,0,BB,DEU,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient,118.8,0,1,Canceled,2016-06-28,Agent,2,1,118.8,0
City Hotel,1,24,2016,October,41,6,0,2,3,0,0,HB,PRT,Online TA,TA/TO,0,0,0,E,E,1,No Deposit,83.0,,0,Transient,229.6,0,0,Canceled,2016-10-03,Agent,3,2,459.2,0
City Hotel,1,154,2016,October,41,6,0,2,2,0,0,BB,IND,Online TA,TA/TO,0,0,0,A,A,4,No Deposit,9.0,,0,Transient,118.8,0,1,Canceled,2016-09-28,Agent,2,2,237.6,0
City Hotel,1,143,2016,October,41,6,0,3,3,0,0,BB,ITA,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9.0,,0,Transient,151.2,0,1,Canceled,2016-09-27,Agent,3,3,453.59999999999997,0
City Hotel,1,80,2016,October,41,6,0,3,2,0,0,BB,CHN,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9.0,,0,Transient,119.07,0,0,Canceled,2016-09-30,Agent,2,3,357.21,0
City Hotel,1,66,2016,October,41,6,0,3,2,1,0,BB,FRA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient,135.0,0,1,Canceled,2016-09-29,Agent,3,3,405.0,1
City Hotel,1,92,2016,October,41,6,0,3,2,0,0,SC,NLD,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient,108.0,0,2,Canceled,2016-10-01,Agent,2,3,324.0,0
City Hotel,1,55,2016,October,41,6,0,3,2,2,0,BB,GBR,Online TA,TA/TO,0,0,0,F,F,0,No Deposit,9.0,,0,Transient,190.8,0,0,Canceled,2016-08-15,Agent,4,3,572.4000000000001,1
City Hotel,1,77,2016,October,41,6,0,3,2,0,0,BB,ITA,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9.0,,0,Transient,132.3,0,1,Canceled,2016-09-28,Agent,2,3,396.90000000000003,0
City Hotel,1,178,2016,October,41,6,0,3,2,0,0,BB,DEU,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9.0,,0,Transient,122.4,0,2,Canceled,2016-08-23,Agent,2,3,367.20000000000005,0
City Hotel,1,87,2016,October,41,6,0,3,2,0,0,BB,ESP,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9.0,,0,Transient,132.3,0,0,Canceled,2016-07-17,Agent,2,3,396.90000000000003,0
City Hotel,1,156,2016,October,41,6,0,3,3,0,0,BB,ITA,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9.0,,0,Transient,151.2,0,0,Canceled,2016-08-12,Agent,3,3,453.59999999999997,0
City Hotel,1,38,2016,October,41,6,0,3,2,0,0,BB,PRT,Groups,TA/TO,0,0,0,A,A,0,No Deposit,37.0,,0,Transient-Party,109.0,0,0,Canceled,2016-09-09,Agent,2,3,327.0,0
City Hotel,1,46,2016,October,41,6,0,3,2,0,0,BB,CHN,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9.0,,0,Transient,125.55,0,0,Canceled,2016-09-08,Agent,2,3,376.65,0
City Hotel,1,34,2016,October,41,6,0,3,3,0,0,BB,ESP,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9.0,,0,Transient,176.4,0,2,Canceled,2016-09-23,Agent,3,3,529.2,0
City Hotel,1,238,2016,October,41,6,0,3,3,0,0,BB,ESP,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9.0,,0,Transient,159.3,0,1,Canceled,2016-07-21,Agent,3,3,477.90000000000003,0
City Hotel,1,238,2016,October,41,6,0,3,2,0,0,BB,ESP,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9.0,,0,Transient,140.4,0,0,Canceled,2016-07-21,Agent,2,3,421.20000000000005,0
City Hotel,1,41,2016,October,41,6,0,3,2,0,0,BB,PRT,Groups,TA/TO,0,0,0,A,A,0,No Deposit,37.0,,0,Transient-Party,119.0,0,0,Canceled,2016-09-08,Agent,2,3,357.0,0
City Hotel,1,85,2016,October,41,6,1,3,1,0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,6.0,,0,Transient-Party,75.0,0,0,Canceled,2016-09-20,Agent,1,4,300.0,0
City Hotel,1,94,2016,October,41,6,1,3,2,0,0,SC,THA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient,108.0,0,0,Canceled,2016-07-18,Agent,2,4,432.0,0
City Hotel,1,32,2016,October,41,6,1,3,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,8.0,,0,Transient,140.0,0,2,Canceled,2016-09-17,Agent,2,4,560.0,0
City Hotel,1,219,2016,October,41,6,1,3,2,0,0,SC,ESP,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient,92.65,0,0,Canceled,2016-05-17,Agent,2,4,370.6,0
City Hotel,1,83,2016,October,41,6,1,3,1,0,0,BB,DEU,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9.0,,0,Transient,132.3,0,0,Canceled,2016-07-20,Agent,1,4,529.2,0
City Hotel,1,182,2016,October,41,6,1,3,2,0,0,BB,ITA,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9.0,,0,Transient,122.4,0,1,Canceled,2016-08-21,Agent,2,4,489.6,0
City Hotel,1,92,2016,October,41,6,1,3,2,0,0,BB,PRT,Direct,Direct,0,0,0,A,A,0,No Deposit,,,0,Transient,102.0,0,1,Canceled,2016-07-08,Direct,2,4,408.0,0
City Hotel,1,189,2016,October,41,6,1,3,2,0,0,BB,DEU,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient,108.9,0,0,Canceled,2016-05-16,Agent,2,4,435.6,0
City Hotel,1,32,2016,October,41,6,1,3,3,0,0,BB,IRL,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9.0,,0,Transient,176.4,0,0,Canceled,2016-09-07,Agent,3,4,705.6,0
City Hotel,1,28,2016,October,41,6,1,3,2,0,0,HB,FRA,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9.0,,0,Transient,205.0,0,0,Canceled,2016-10-06,Agent,2,4,820.0,0
City Hotel,1,206,2016,October,41,6,2,5,2,0,0,BB,DEU,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient,102.85,0,0,Canceled,2016-03-14,Agent,2,7,719.9499999999999,0
City Hotel,1,104,2016,October,41,6,2,5,2,0,0,SC,GBR,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient,108.0,0,0,Canceled,2016-07-12,Agent,2,7,756.0,0
City Hotel,1,91,2016,October,41,7,0,1,2,1,0,BB,CHN,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient,121.5,0,2,Canceled,2016-07-15,Agent,3,1,121.5,1
City Hotel,1,129,2016,October,41,7,0,1,3,0,0,BB,PRT,Online TA,TA/TO,0,0,0,F,F,0,No Deposit,7.0,,0,Transient,146.92,0,0,Canceled,2016-06-07,Agent,3,1,146.92,0
City Hotel,1,91,2016,October,41,7,0,1,2,0,0,BB,CHN,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient,106.92,0,1,Canceled,2016-07-15,Agent,2,1,106.92,0
City Hotel,1,16,2016,October,41,7,0,1,2,0,0,SC,CN,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient,135.0,0,0,Canceled,2016-09-21,Agent,2,1,135.0,0
City Hotel,1,157,2016,October,41,7,0,1,3,0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,D,D,0,No Deposit,86.0,,0,Transient,133.6,0,0,Canceled,2016-05-03,Agent,3,1,133.6,0
City Hotel,1,204,2016,October,41,7,0,2,3,0,0,BB,GBR,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9.0,,0,Transient,141.3,0,0,Canceled,2016-03-19,Agent,3,2,282.6,0
City Hotel,1,78,2016,October,41,7,0,2,2,0,0,BB,FRA,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9.0,,0,Transient,132.3,0,1,Canceled,2016-09-28,Agent,2,2,264.6,0
City Hotel,1,443,2016,October,41,7,0,2,2,0,0,BB,PRT,Groups,TA/TO,0,0,0,A,A,0,Non Refund,1.0,,391,Transient,65.0,0,0,Canceled,2016-09-20,Agent,2,2,130.0,0
City Hotel,1,232,2016,October,41,7,0,2,3,0,0,BB,CHE,Direct,Direct,0,0,0,A,A,0,No Deposit,14.0,,0,Transient,124.1,0,0,Canceled,2016-10-06,Agent,3,2,248.2,0
City Hotel,1,176,2016,October,41,7,0,2,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient,108.9,0,0,Canceled,2016-06-07,Agent,2,2,217.8,0
City Hotel,1,17,2016,October,41,7,0,2,2,0,0,SC,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient,135.0,0,1,Canceled,2016-09-22,Agent,2,2,270.0,0
City Hotel,1,72,2016,October,41,7,0,2,2,0,0,BB,TUN,Offline TA/TO,TA/TO,0,0,0,A,A,1,No Deposit,85.0,,0,Transient,85.5,0,0,No-Show,2016-10-07,Agent,2,2,171.0,0
City Hotel,1,179,2016,October,41,7,0,2,3,0,0,BB,IRL,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9.0,,0,Transient,141.3,0,0,Canceled,2016-04-20,Agent,3,2,282.6,0
City Hotel,1,14,2016,October,41,7,0,2,2,0,0,BB,FRA,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9.0,,0,Transient,170.0,0,2,Canceled,2016-09-28,Agent,2,2,340.0,0
City Hotel,1,14,2016,October,41,7,0,2,2,0,0,BB,PRT,Corporate,Corporate,0,0,0,E,E,0,No Deposit,,316.0,0,Transient,166.25,0,0,Canceled,2016-09-26,Company,2,2,332.5,0
City Hotel,1,232,2016,October,41,7,0,2,2,0,0,BB,CHE,Direct,Direct,0,0,0,A,A,0,No Deposit,14.0,,0,Transient,98.1,0,0,Canceled,2016-10-06,Agent,2,2,196.2,0
City Hotel,1,230,2016,October,41,7,0,2,1,0,0,BB,ESP,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient,103.5,0,0,Canceled,2016-02-27,Agent,1,2,207.0,0
City Hotel,1,338,2016,October,41,7,1,2,2,0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,12.0,,68,Transient-Party,80.0,0,0,Canceled,2016-06-20,Agent,2,3,240.0,0
City Hotel,1,3,2016,October,41,7,1,2,1,0,0,BB,PRT,Aviation,Corporate,0,0,0,D,D,0,No Deposit,,153.0,0,Transient,110.0,0,0,Canceled,2016-10-06,Company,1,3,330.0,0
City Hotel,1,94,2016,October,41,7,1,2,2,0,0,BB,GBR,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient,118.8,0,0,Canceled,2016-07-20,Agent,2,3,356.4,0
City Hotel,1,165,2016,October,41,7,1,2,3,0,0,BB,NLD,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9.0,,0,Transient,151.2,0,0,Canceled,2016-04-29,Agent,3,3,453.59999999999997,0
City Hotel,1,96,2016,October,41,7,1,2,2,0,0,BB,BRA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient,118.8,0,1,Canceled,2016-08-28,Agent,2,3,356.4,0
City Hotel,1,59,2016,October,41,7,1,2,1,2,0,BB,CHN,Online TA,TA/TO,0,0,0,F,F,0,No Deposit,9.0,,0,Transient,171.72,0,0,Canceled,2016-09-30,Agent,3,3,515.16,1
City Hotel,1,106,2016,October,41,7,1,2,2,0,0,BB,GRC,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient,118.8,0,1,Canceled,2016-09-26,Agent,2,3,356.4,0
City Hotel,1,214,2016,October,41,7,1,2,1,0,0,BB,DEU,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient,108.9,0,0,Canceled,2016-04-04,Agent,1,3,326.70000000000005,0
City Hotel,1,154,2016,October,41,7,1,2,1,0,0,BB,ITA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient,113.4,0,0,Canceled,2016-08-13,Agent,1,3,340.20000000000005,0
City Hotel,1,214,2016,October,41,7,1,2,2,0,0,BB,DEU,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient,103.5,0,0,Canceled,2016-04-04,Agent,2,3,310.5,0
City Hotel,1,71,2016,October,41,7,2,2,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,7.0,,0,Transient,101.87,0,0,Canceled,2016-07-29,Agent,2,4,407.48,0
City Hotel,1,45,2016,October,41,7,2,2,2,0,0,BB,GBR,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9.0,,0,Transient,139.5,0,1,Canceled,2016-08-24,Agent,2,4,558.0,0
City Hotel,1,8,2016,October,41,7,2,2,2,0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,E,E,0,No Deposit,15.0,,0,Transient,176.0,0,0,Canceled,2016-09-29,Agent,2,4,704.0,0
City Hotel,1,242,2016,October,41,7,2,3,3,0,0,BB,BRA,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9.0,,0,Transient,150.45,0,0,Canceled,2016-02-09,Agent,3,5,752.25,0
City Hotel,1,13,2016,October,41,7,2,3,2,2,0,BB,PRT,Online TA,TA/TO,0,0,0,G,G,0,No Deposit,7.0,,0,Transient,235.94,0,0,Canceled,2016-09-27,Agent,4,5,1179.7,1
City Hotel,1,241,2016,October,41,7,2,3,3,0,0,BB,BRA,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9.0,,0,Transient,150.45,0,1,Canceled,2016-09-30,Agent,3,5,752.25,0
City Hotel,1,2,2016,October,41,8,0,1,2,1,0,BB,PRT,Direct,Direct,0,0,0,D,D,0,No Deposit,,,0,Transient,185.0,0,0,Canceled,2016-10-08,Direct,3,1,185.0,1
City Hotel,1,196,2016,October,41,8,1,1,2,0,0,BB,USA,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9.0,,0,Transient,122.4,0,0,Canceled,2016-08-16,Agent,2,2,244.8,0
City Hotel,1,134,2016,October,41,8,1,1,2,0,0,BB,FRA,Online TA,TA/TO,0,0,0,A,A,4,No Deposit,9.0,,0,Transient,118.8,0,0,Canceled,2016-07-18,Agent,2,2,237.6,0
City Hotel,1,130,2016,October,41,8,1,1,2,0,0,BB,FRA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient,118.8,0,1,Canceled,2016-10-02,Agent,2,2,237.6,0
City Hotel,1,205,2016,October,41,8,1,1,2,0,0,SC,USA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient,98.1,0,0,Canceled,2016-03-26,Agent,2,2,196.2,0
City Hotel,1,96,2016,October,41,8,1,1,2,0,0,BB,BEL,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient,118.8,0,3,Canceled,2016-10-05,Agent,2,2,237.6,0
City Hotel,1,139,2016,October,41,8,2,1,3,0,0,BB,BRA,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9.0,,0,Transient,151.2,0,0,Canceled,2016-06-12,Agent,3,3,453.59999999999997,0
City Hotel,1,197,2016,October,41,8,2,1,2,0,0,BB,DEU,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient,108.9,0,0,Canceled,2016-07-31,Agent,2,3,326.70000000000005,0
City Hotel,1,145,2016,October,41,8,2,1,2,0,0,SC,GBR,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient,108.0,0,1,Canceled,2016-08-18,Agent,2,3,324.0,0
City Hotel,1,34,2016,October,41,8,2,1,3,0,0,BB,ARG,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9.0,,0,Transient,170.4,0,1,Canceled,2016-09-15,Agent,3,3,511.20000000000005,0
City Hotel,1,50,2016,October,41,8,2,1,2,0,0,BB,ITA,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9.0,,0,Transient,139.5,0,1,Canceled,2016-08-26,Agent,2,3,418.5,0
City Hotel,1,139,2016,October,41,8,2,1,2,0,0,BB,BRA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient,118.8,0,0,Canceled,2016-06-12,Agent,2,3,356.4,0
City Hotel,1,23,2016,October,41,8,2,1,2,0,0,BB,ESP,Direct,Direct,0,0,0,D,D,0,No Deposit,14.0,,0,Transient,137.38,0,0,Canceled,2016-09-24,Agent,2,3,412.14,0
City Hotel,1,91,2016,October,41,8,2,2,2,0,0,BB,SWE,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient,118.8,0,1,Canceled,2016-09-12,Agent,2,4,475.2,0
City Hotel,1,89,2016,October,41,8,2,2,2,0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,85.0,,0,Transient,80.75,0,0,Canceled,2016-07-26,Agent,2,4,323.0,0
City Hotel,1,113,2016,October,41,8,2,2,2,2,0,BB,ESP,Online TA,TA/TO,0,0,0,F,F,0,No Deposit,9.0,,0,Transient,190.8,0,1,Canceled,2016-09-12,Agent,4,4,763.2,1
City Hotel,1,99,2016,October,41,8,2,2,2,0,0,BB,IRL,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient,118.8,0,0,Canceled,2016-07-11,Agent,2,4,475.2,0
City Hotel,1,132,2016,October,41,8,2,3,1,0,0,BB,CN,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient,113.4,0,1,Canceled,2016-06-14,Agent,1,5,567.0,0
City Hotel,1,81,2016,October,41,8,2,3,2,0,0,BB,NOR,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9.0,,0,Transient,132.3,0,0,Canceled,2016-07-20,Agent,2,5,661.5,0
City Hotel,1,110,2016,October,42,9,1,0,1,0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,1,No Deposit,234.0,,0,Transient-Party,120.0,0,0,No-Show,2016-10-09,Agent,1,1,120.0,0
City Hotel,1,102,2016,October,42,9,1,0,2,0,0,SC,FRA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient,108.0,0,1,Canceled,2016-10-08,Agent,2,1,108.0,0
City Hotel,1,24,2016,October,42,9,1,0,1,0,0,BB,PRT,Groups,TA/TO,0,0,0,A,A,0,No Deposit,234.0,,0,Transient,120.0,0,0,Canceled,2016-10-07,Agent,1,1,120.0,0
City Hotel,1,103,2016,October,42,9,1,0,3,0,0,BB,ISR,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9.0,,0,Transient,151.2,0,0,Canceled,2016-07-06,Agent,3,1,151.2,0
